year_month,intent,post_id
2020-01,API Usage,59745286
2020-01,Conceptual,59588231
2020-01,API Usage,59788015
2020-01,API Change,59554096
2020-01,Discrepancy,59762945
2020-01,API Usage,59738384
2020-01,API Usage,59785962
2020-01,Discrepancy,59677459
2020-01,API Usage,59932096
2020-01,API Usage,59684552
2020-01,Conceptual,59627519
2020-01,API Usage,59838481
2020-01,API Usage,59901279
2020-01,Errors,59906674
2020-01,Discrepancy,59667221
2020-01,Conceptual,59663541
2020-01,API Usage,59670192
2020-01,Errors,59777750
2020-01,API Usage,59611432
2020-01,Conceptual,59875972
2020-01,Errors,59655249
2020-01,API Usage,59765557
2020-01,API Usage,59958150
2020-01,Discrepancy,60004963
2020-01,Discrepancy,59965642
2020-01,API Usage,59697213
2020-01,API Usage,59838382
2020-01,API Usage,59850734
2020-01,Errors,59956204
2020-01,API Usage,59568793
2020-01,Conceptual,59970274
2020-01,API Usage,59648057
2020-01,API Usage,60001251
2020-01,Learning,59659968
2020-01,Learning,59787092
2020-01,API Usage,59687376
2020-01,API Usage,59832838
2020-01,API Usage,59558471
2020-01,Errors,59629174
2020-01,Errors,59840220
2020-01,API Usage,59664773
2020-01,Errors,59740996
2020-01,Errors,59550409
2020-01,API Usage,59805473
2020-01,API Usage,59987146
2020-01,API Usage,59551452
2020-01,Errors,59830435
2020-01,Errors,59553514
2020-01,API Usage,59992508
2020-01,API Usage,59988649
2020-01,API Usage,59809753
2020-01,Discrepancy,59686764
2020-01,Conceptual,59966327
2020-01,API Usage,60007139
2020-01,Errors,59585769
2020-01,API Usage,59710842
2020-01,Discrepancy,59824133
2020-01,Errors,59560190
2020-01,API Usage,59840872
2020-01,Errors,59969284
2020-01,Learning,59751313
2020-01,Discrepancy,59643322
2020-01,API Usage,59976400
2020-01,Errors,59781527
2020-01,API Usage,59549542
2020-01,Conceptual,59589134
2020-01,Discrepancy,59616859
2020-01,Discrepancy,59593619
2020-01,API Usage,59712254
2020-01,Errors,59775668
2020-01,API Usage,59785346
2020-01,Discrepancy,59914624
2020-01,API Usage,59856107
2020-01,API Usage,59807656
2020-01,Errors,59740756
2020-01,Conceptual,59834568
2020-01,API Usage,59587051
2020-01,Errors,59612582
2020-01,API Change,59711509
2020-01,Discrepancy,59762473
2020-01,API Usage,59577003
2020-01,API Usage,59719503
2020-01,Errors,59980340
2020-01,Errors,59982604
2020-01,Discrepancy,59836978
2020-01,API Usage,59593192
2020-01,API Usage,59813543
2020-01,API Usage,59621331
2020-01,API Usage,59965724
2020-01,API Usage,59821866
2020-01,API Usage,59759485
2020-01,API Usage,59673403
2020-01,Discrepancy,59956776
2020-01,API Usage,59943053
2020-01,API Usage,59811922
2020-01,Conceptual,59952562
2020-01,API Usage,59828158
2020-01,API Usage,59670575
2020-01,API Usage,59589888
2020-01,API Usage,59836300
2020-01,Errors,59824789
2020-01,API Usage,59999238
2020-01,API Usage,59847799
2020-01,Errors,59619318
2020-01,API Usage,59573253
2020-01,Conceptual,59778646
2020-01,Errors,59566727
2020-01,Discrepancy,59873923
2020-01,Errors,59901247
2020-01,API Usage,59642199
2020-01,API Usage,59708512
2020-01,Errors,59578827
2020-01,Discrepancy,59737359
2020-01,Errors,59637910
2020-01,API Usage,59698213
2020-01,API Usage,59811507
2020-01,Errors,59972877
2020-01,API Usage,59606406
2020-01,API Usage,59857360
2020-01,Conceptual,59915338
2020-01,Discrepancy,59968250
2020-01,Learning,59735522
2020-01,API Usage,59870830
2020-01,Discrepancy,59768227
2020-01,API Usage,59718880
2020-01,Conceptual,59655436
2020-01,API Usage,59800543
2020-01,API Usage,59570097
2020-01,API Usage,59991161
2020-01,API Usage,59727561
2020-01,API Usage,59853330
2020-01,API Usage,59820813
2020-01,API Usage,59911108
2020-01,Errors,59828807
2020-01,API Usage,59875933
2020-01,API Usage,60004600
2020-01,Discrepancy,59975411
2020-01,Conceptual,59698458
2020-01,API Usage,59589335
2020-01,API Usage,59823129
2020-01,Conceptual,59661456
2020-01,API Usage,59562785
2020-01,API Usage,59572100
2020-01,API Change,59811082
2020-01,Discrepancy,59668125
2020-01,Errors,59639210
2020-01,Errors,59986563
2020-01,Errors,59700815
2020-01,Architectural Consensus,59935797
2020-01,API Usage,59737450
2020-01,API Usage,59692021
2020-01,API Usage,59728254
2020-01,API Usage,59724007
2020-01,Discrepancy,59555303
2020-01,Discrepancy,59814481
2020-01,API Usage,59777308
2020-01,Errors,59905856
2020-01,API Usage,59954545
2020-01,Errors,59698301
2020-01,Discrepancy,59739351
2020-01,Architectural Consensus,59815411
2020-01,API Usage,59896115
2020-01,API Usage,59841914
2020-01,Errors,59564440
2020-01,Conceptual,59975132
2020-01,Errors,59867341
2020-01,API Usage,60004879
2020-01,API Usage,59814891
2020-01,Errors,59921656
2020-01,API Usage,59888154
2020-01,API Usage,59974029
2020-01,Discrepancy,59648774
2020-01,API Usage,59942354
2020-01,API Usage,59874924
2020-01,Discrepancy,59599276
2020-01,Errors,59745500
2020-01,API Usage,59730651
2020-01,Conceptual,59845773
2020-01,API Usage,59917717
2020-01,API Usage,59556282
2020-01,Learning,59655125
2020-01,Errors,59633978
2020-01,API Usage,59830946
2020-01,API Usage,59934035
2020-01,Review,59825060
2020-01,API Usage,59801787
2020-01,API Usage,59921264
2020-01,API Usage,59763434
2020-01,Discrepancy,59712722
2020-01,API Usage,59966523
2020-01,Conceptual,59875691
2020-01,Errors,59884649
2020-01,Errors,59808155
2020-01,Discrepancy,59982254
2020-01,Errors,59573718
2020-01,Errors,59993140
2020-01,API Usage,59790543
2020-01,Errors,59940780
2020-01,Discrepancy,59577393
2020-01,Discrepancy,59591237
2020-01,API Usage,59898376
2020-01,API Usage,59951220
2020-01,API Usage,59722275
2020-01,Architectural Consensus,59755924
2020-01,API Usage,59748188
2020-01,API Usage,59977935
2020-01,API Usage,59598324
2020-01,Errors,59810090
2020-01,Discrepancy,59648121
2020-01,API Usage,59982145
2020-01,API Usage,59727507
2020-01,API Usage,59813278
2020-01,API Usage,59941039
2020-01,Errors,59882078
2020-01,API Usage,59819152
2020-01,API Usage,59922336
2020-01,API Usage,59631729
2020-01,Discrepancy,59657993
2020-01,API Usage,59998484
2020-01,API Usage,59919938
2020-01,Conceptual,59592068
2020-01,API Usage,59633179
2020-01,API Usage,59714275
2020-01,API Usage,59864794
2020-01,Discrepancy,59928095
2020-01,Errors,59620922
2020-01,Conceptual,59709500
2020-01,Errors,59954476
2020-01,Errors,59775744
2020-01,API Change,59885150
2020-01,Errors,59755640
2020-01,Conceptual,59922836
2020-01,API Usage,59827840
2020-01,Discrepancy,59867250
2020-01,API Usage,59585862
2020-01,Errors,59640732
2020-01,API Usage,59847364
2020-01,Errors,60005546
2020-01,Discrepancy,59754101
2020-01,Conceptual,59922686
2020-01,Errors,59592112
2020-01,API Usage,59646678
2020-01,Architectural Consensus,59968421
2020-01,Errors,59583123
2020-01,API Usage,59813107
2020-01,API Usage,59566786
2020-01,API Usage,59773142
2020-01,Discrepancy,59708219
2020-01,API Usage,59849389
2020-01,Discrepancy,59735688
2020-01,Errors,59566935
2020-01,API Usage,59641181
2020-01,API Usage,59903093
2020-01,Learning,59958085
2020-01,Errors,59813995
2020-01,API Usage,59652750
2020-01,Errors,59945197
2020-01,Discrepancy,59629350
2020-01,Machine-Authored Discrepancy,59901505
2020-01,Discrepancy,59865552
2020-01,Discrepancy,59700542
2020-01,Errors,59838350
2020-01,Errors,60002924
2020-01,Errors,59806846
2020-01,API Usage,59778456
2020-01,Errors,59730186
2020-01,Errors,59846505
2020-01,API Usage,59845031
2020-01,Errors,59705146
2020-01,API Usage,59996442
2020-01,Review,59847494
2020-01,API Change,59689704
2020-01,API Usage,59957580
2020-01,API Usage,59873405
2020-01,API Usage,59793060
2020-01,Conceptual,59753471
2020-01,API Usage,59689722
2020-01,Errors,59960264
2020-01,API Usage,59907833
2020-01,API Usage,59877218
2020-01,Discrepancy,59918614
2020-01,Discrepancy,59704862
2020-01,Discrepancy,60009392
2020-01,API Usage,59722529
2021-05,API Usage,67607262
2021-05,Errors,67464549
2021-05,API Usage,67616312
2021-05,API Usage,67570850
2021-05,Errors,67674587
2021-05,API Usage,67621540
2021-05,Errors,67468146
2021-05,Conceptual,67519618
2021-05,API Usage,67488176
2021-05,Errors,67672966
2021-05,API Usage,67755604
2021-05,Discrepancy,67562875
2021-05,Learning,67528138
2021-05,API Usage,67424189
2021-05,API Usage,67487389
2021-05,API Usage,67624676
2021-05,Discrepancy,67626783
2021-05,Errors,67696232
2021-05,API Usage,67773530
2021-05,Conceptual,67575788
2021-05,Review,67676932
2021-05,Discrepancy,67411827
2021-05,Errors,67716472
2021-05,Errors,67489835
2021-05,Errors,67674996
2021-05,API Usage,67429810
2021-05,Conceptual,67389259
2021-05,Errors,67422388
2021-05,Discrepancy,67746333
2021-05,Errors,67588889
2021-05,API Change,67570847
2021-05,API Usage,67555055
2021-05,Errors,67582919
2021-05,Errors,67350731
2021-05,API Usage,67604095
2021-05,Errors,67632480
2021-05,API Usage,67710923
2021-05,API Usage,67497250
2021-05,API Usage,67531007
2021-05,Errors,67636319
2021-05,Errors,67700645
2021-05,API Usage,67670302
2021-05,API Usage,67671803
2021-05,API Usage,67772490
2021-05,API Usage,67565260
2021-05,Conceptual,67392714
2021-05,Conceptual,67437116
2021-05,API Usage,67566045
2021-05,Discrepancy,67541674
2021-05,Errors,67444501
2021-05,API Usage,67564638
2021-05,API Usage,67709247
2021-05,Discrepancy,67662438
2021-05,API Usage,67376100
2021-05,API Usage,67533894
2021-05,API Usage,67404174
2021-05,API Usage,67366118
2021-05,API Usage,67685206
2021-05,Errors,67479247
2021-05,Learning,67677880
2021-05,Errors,67508078
2021-05,Errors,67697036
2021-05,API Usage,67756961
2021-05,Conceptual,67394926
2021-05,API Usage,67451702
2021-05,API Usage,67580470
2021-05,API Usage,67717709
2021-05,API Change,67529541
2021-05,API Usage,67419713
2021-05,API Usage,67694608
2021-05,API Usage,67763573
2021-05,Learning,67689765
2021-05,API Usage,67729738
2021-05,API Usage,67490209
2021-05,API Usage,67570765
2021-05,Errors,67511671
2021-05,API Usage,67551360
2021-05,Discrepancy,67743645
2021-05,API Usage,67692313
2021-05,API Usage,67616931
2021-05,Errors,67757094
2021-05,Discrepancy,67749646
2021-05,API Usage,67776102
2021-05,Errors,67719733
2021-05,API Usage,67557580
2021-05,Architectural Consensus,67362122
2021-05,Discrepancy,67725396
2021-05,API Usage,67590403
2021-05,Errors,67612710
2021-05,Errors,67499597
2021-05,Conceptual,67551433
2021-05,Discrepancy,67487588
2021-05,Errors,67578809
2021-05,API Usage,67690645
2021-05,API Usage,67558853
2021-05,Errors,67422869
2021-05,API Usage,67360453
2021-05,Errors,67654041
2021-05,Discrepancy,67599131
2021-05,API Usage,67446615
2021-05,API Usage,67660630
2021-05,Discrepancy,67571481
2021-05,Conceptual,67568371
2021-05,API Usage,67487948
2021-05,Errors,67498169
2021-05,API Usage,67426805
2021-05,API Usage,67714607
2021-05,Review,67737586
2021-05,Errors,67449920
2021-05,API Usage,67593616
2021-05,API Usage,67719819
2021-05,API Usage,67714484
2021-05,Discrepancy,67470457
2021-05,API Usage,67511397
2021-05,API Usage,67484755
2021-05,Errors,67464265
2021-05,API Usage,67604609
2021-05,Discrepancy,67432386
2021-05,Errors,67426457
2021-05,Discrepancy,67708789
2021-05,Discrepancy,67523179
2021-05,API Change,67531882
2021-05,Errors,67372285
2021-05,Errors,67632122
2021-05,Errors,67395604
2021-05,API Usage,67399043
2021-05,Errors,67347048
2021-05,Errors,67500736
2021-05,API Usage,67417709
2021-05,Architectural Consensus,67560184
2021-05,API Usage,67584933
2021-05,API Usage,67519461
2021-05,Errors,67453418
2021-05,API Usage,67750724
2021-05,Errors,67409463
2021-05,Discrepancy,67668140
2021-05,Errors,67561528
2021-05,API Usage,67519404
2021-05,API Usage,67666315
2021-05,Discrepancy,67609528
2021-05,Errors,67562171
2021-05,Discrepancy,67532574
2021-05,Architectural Consensus,67710714
2021-05,API Usage,67368173
2021-05,Errors,67503053
2021-05,Learning,67692379
2021-05,Discrepancy,67753792
2021-05,API Usage,67753862
2021-05,API Usage,67695426
2021-05,Architectural Consensus,67614241
2021-05,Discrepancy,67467201
2021-05,Learning,67567416
2021-05,Errors,67583614
2021-05,Conceptual,67711845
2021-05,API Usage,67769889
2021-05,API Usage,67589994
2021-05,Discrepancy,67589154
2021-05,Conceptual,67778989
2021-05,API Usage,67656953
2021-05,API Usage,67668037
2021-05,Discrepancy,67709316
2021-05,Architectural Consensus,67612683
2021-05,API Usage,67537222
2021-05,API Usage,67516193
2021-05,API Usage,67710625
2021-05,Discrepancy,67564866
2021-05,API Usage,67627448
2021-05,Discrepancy,67511622
2021-05,Conceptual,67738249
2021-05,API Usage,67443048
2021-05,API Usage,67371406
2021-05,Learning,67597918
2021-05,API Usage,67398102
2021-05,API Usage,67776598
2021-05,Errors,67780867
2021-05,API Usage,67600259
2021-05,Conceptual,67735928
2021-05,Discrepancy,67766585
2021-05,API Usage,67684303
2021-05,Discrepancy,67631826
2021-05,Errors,67661324
2021-05,Errors,67777056
2021-05,Errors,67657105
2021-05,Learning,67565544
2021-05,Discrepancy,67630347
2021-05,API Usage,67375528
2021-05,Discrepancy,67555088
2021-05,Discrepancy,67466789
2021-05,API Usage,67667375
2021-05,API Usage,67372405
2021-05,API Usage,67685972
2021-05,API Usage,67615373
2021-05,API Usage,67496200
2021-05,Errors,67750104
2021-05,API Usage,67756791
2021-05,Errors,67689740
2021-05,Errors,67343865
2021-05,Conceptual,67554565
2021-05,API Usage,67694883
2021-05,Errors,67739448
2021-05,Errors,67553968
2021-05,API Usage,67545190
2021-05,Errors,67668980
2021-05,Errors,67695834
2021-05,Discrepancy,67664536
2021-05,Conceptual,67611211
2021-05,Errors,67516639
2021-05,Errors,67496586
2021-05,API Usage,67748034
2021-05,API Change,67556878
2021-05,API Usage,67700437
2021-05,Learning,67369228
2021-05,API Usage,67594312
2021-05,API Usage,67548505
2021-05,API Usage,67591895
2021-05,API Usage,67723820
2021-05,Conceptual,67536441
2021-05,API Usage,67508066
2021-05,API Usage,67566974
2021-05,Errors,67641070
2021-05,Architectural Consensus,67728493
2021-05,API Usage,67654118
2021-05,Errors,67626466
2021-05,API Usage,67590429
2021-05,API Usage,67407663
2021-05,API Usage,67614635
2021-05,API Usage,67581667
2021-05,Errors,67578568
2021-05,Errors,67743456
2021-05,Errors,67629341
2021-05,Errors,67716622
2021-05,Errors,67615678
2021-05,API Usage,67469817
2021-05,Errors,67610134
2021-05,Architectural Consensus,67626049
2021-05,API Usage,67718212
2021-05,API Usage,67453318
2021-05,Architectural Consensus,67519852
2021-05,API Usage,67457259
2021-05,Conceptual,67446053
2021-05,API Usage,67570233
2021-05,API Usage,67740463
2021-05,Errors,67386603
2021-05,Discrepancy,67661637
2021-05,Errors,67364812
2021-05,Discrepancy,67761629
2021-05,Discrepancy,67515285
2021-05,Errors,67746783
2021-05,API Usage,67764359
2021-05,Errors,67688814
2021-05,Discrepancy,67567939
2021-05,API Usage,67619717
2021-05,API Usage,67436818
2021-05,API Usage,67362584
2021-05,API Usage,67629182
2021-05,Errors,67342768
2021-05,Errors,67424250
2021-05,Errors,67450787
2021-05,Errors,67521297
2021-05,API Usage,67642204
2021-05,Discrepancy,67580360
2021-05,Learning,67543852
2021-05,Errors,67594100
2021-05,Learning,67716681
2021-05,API Usage,67526430
2021-05,API Usage,67691320
2021-05,Conceptual,67359172
2021-05,Errors,67626645
2021-05,API Usage,67635461
2021-05,Errors,67426226
2021-05,Discrepancy,67629701
2021-05,Errors,67497672
2021-05,API Usage,67623234
2021-05,Errors,67755551
2021-05,API Usage,67762813
2021-05,Learning,67439564
2021-05,Discrepancy,67678749
2021-05,API Change,67411269
2021-05,Discrepancy,67677758
2021-05,Errors,67537445
2021-05,Errors,67544050
2021-05,Conceptual,67647456
2021-05,API Usage,67572737
2021-05,Errors,67573499
2021-05,Errors,67550954
2021-05,API Usage,67678847
2021-05,Conceptual,67714381
2021-05,Discrepancy,67732294
2021-05,Discrepancy,67772623
2021-05,Errors,67768238
2021-05,Discrepancy,67369475
2021-05,API Usage,67486871
2021-05,API Usage,67488765
2021-05,Discrepancy,67652320
2021-05,API Usage,67520407
2021-05,API Usage,67702102
2021-05,Conceptual,67500461
2021-05,Conceptual,67710228
2021-05,Errors,67498182
2021-05,Errors,67396152
2021-05,Discrepancy,67491533
2021-05,API Usage,67573269
2021-05,API Usage,67665644
2021-05,API Usage,67615513
2021-05,API Usage,67548035
2021-05,API Usage,67685931
2021-05,API Usage,67489650
2021-05,API Usage,67509561
2021-05,Errors,67701561
2021-05,Discrepancy,67415169
2021-05,API Usage,67374157
2021-05,Discrepancy,67400553
2021-05,Discrepancy,67579964
2021-05,Learning,67414368
2021-05,API Usage,67538122
2021-05,Conceptual,67384727
2021-05,API Usage,67741246
2021-05,API Usage,67614244
2021-05,Discrepancy,67345771
2021-05,API Usage,67514079
2021-05,Review,67415576
2021-05,API Usage,67605986
2021-05,Errors,67539856
2021-05,Errors,67659935
2021-05,API Usage,67430780
2021-05,Discrepancy,67481680
2021-05,Errors,67553920
2021-05,API Usage,67539326
2021-05,Errors,67429242
2021-05,Discrepancy,67721349
2021-05,Discrepancy,67598438
2021-05,API Usage,67368104
2021-05,Discrepancy,67770851
2021-05,API Usage,67375856
2021-05,Conceptual,67376125
2021-05,Discrepancy,67430437
2021-05,API Usage,67703317
2021-05,Architectural Consensus,67508250
2021-05,API Usage,67603734
2021-05,Errors,67633346
2021-05,Errors,67481341
2021-05,API Usage,67464592
2021-05,Errors,67736619
2021-05,API Usage,67634434
2021-05,Discrepancy,67673194
2021-05,Discrepancy,67741628
2021-05,Discrepancy,67663836
2021-05,API Usage,67713308
2021-05,API Usage,67767546
2021-05,API Usage,67495969
2021-05,Errors,67568107
2021-05,API Usage,67771169
2021-05,API Usage,67628233
2021-05,Architectural Consensus,67679202
2021-05,API Usage,67654263
2021-05,Errors,67515111
2021-05,Architectural Consensus,67531576
2021-05,Architectural Consensus,67626617
2021-05,API Usage,67621497
2021-05,Errors,67770437
2021-05,Learning,67691608
2021-05,Errors,67387629
2021-05,Discrepancy,67503609
2021-05,API Usage,67529868
2021-05,API Usage,67381598
2021-05,API Usage,67511715
2021-05,API Usage,67735944
2021-05,API Usage,67713516
2021-05,Discrepancy,67523454
2021-05,Errors,67522430
2021-05,Discrepancy,67738245
2021-05,API Usage,67689428
2021-05,Errors,67553232
2021-05,Discrepancy,67712041
2021-05,API Usage,67455705
2021-05,API Usage,67478417
2021-05,API Usage,67523734
2021-05,Errors,67346180
2021-05,Errors,67559388
2021-05,Errors,67342952
2021-05,API Usage,67642745
2021-05,API Usage,67718030
2021-05,Errors,67617018
2021-05,API Usage,67388866
2021-05,Errors,67706155
2021-05,Discrepancy,67438824
2021-05,Errors,67354845
2021-05,API Usage,67363315
2021-05,Errors,67399950
2021-05,Errors,67589122
2021-05,API Usage,67435568
2021-05,Errors,67680502
2021-05,Discrepancy,67644834
2021-05,API Usage,67485540
2021-05,API Usage,67580214
2021-05,Errors,67757253
2021-05,API Usage,67776431
2021-05,Errors,67394357
2021-05,API Usage,67712592
2021-05,API Usage,67469120
